file,shapes,shapes_id,shapes_cnt,max_dims
/data-10tb/shared/skull/train-3d-iso/IXI/IXI265-Guys-0845-T1.anat_T1_iso.nii.gz,"(180, 240, 170)",1.0,1494.0,"(180, 250, 170)"
/data-10tb/shared/skull/train-3d-iso/IXI/IXI638-HH-2786-T1.anat_T1_biascorr_brain_mask_iso.nii.gz,"(180, 240, 170)",1.0,1494.0,"(180, 250, 170)"
/data-10tb/shared/skull/train-3d-iso/IXI/IXI184-Guys-0794-T1.anat_T1_iso.nii.gz,"(180, 240, 170)",1.0,1494.0,"(180, 250, 170)"
/data-10tb/shared/skull/train-3d-iso/IXI/IXI585-Guys-1130-T1.anat_T1_biascorr_brain_mask_iso.nii.gz,"(180, 240, 170)",1.0,1494.0,"(180, 250, 170)"
/data-10tb/shared/skull/train-3d-iso/IXI/IXI460-Guys-0999-T1.anat_T1_biascorr_iso.nii.gz,"(180, 240, 170)",1.0,1494.0,"(180, 250, 170)"
/data-10tb/shared/skull/train-3d-iso/IXI/IXI016-Guys-0697-T1.anat_T1_biascorr_iso.nii.gz,"(180, 240, 170)",1.0,1494.0,"(180, 250, 170)"
/data-10tb/shared/skull/train-3d-iso/IXI/IXI259-HH-1804-T1.anat_T1_biascorr_brain_mask_iso.nii.gz,"(180, 240, 170)",1.0,1494.0,"(180, 250, 170)"
/data-10tb/shared/skull/train-3d-iso/IXI/IXI413-Guys-0955-T1.anat_T1_iso.nii.gz,"(180, 240, 170)",1.0,1494.0,"(180, 250, 170)"
/data-10tb/shared/skull/train-3d-iso/IXI/IXI132-HH-1415-T1.anat_T1_iso.nii.gz,"(180, 240, 170)",1.0,1494.0,"(180, 250, 170)"
/data-10tb/shared/skull/train-3d-iso/IXI/IXI408-Guys-0962-T1.anat_T1_biascorr_brain_mask_iso.nii.gz,"(180, 240, 170)",1.0,1494.0,"(180, 250, 170)"
/data-10tb/shared/skull/train-3d-iso/IXI/IXI503-Guys-1021-T1.anat_T1_biascorr_brain_mask_iso.nii.gz,"(180, 240, 170)",1.0,1494.0,"(180, 250, 170)"
/data-10tb/shared/skull/train-3d-iso/IXI/IXI201-HH-1588-T1.anat_T1_biascorr_iso.nii.gz,"(180, 240, 170)",1.0,1494.0,"(180, 250, 170)"
/data-10tb/shared/skull/train-3d-iso/IXI/IXI116-Guys-0739-T1.anat_T1_biascorr_brain_mask_iso.nii.gz,"(180, 240, 170)",1.0,1494.0,"(180, 250, 170)"
/data-10tb/shared/skull/train-3d-iso/IXI/IXI599-HH-2659-T1.anat_T1_iso.nii.gz,"(180, 240, 170)",1.0,1494.0,"(180, 250, 170)"
/data-10tb/shared/skull/train-3d-iso/IXI/IXI111-Guys-0734-T1.anat_T1_biascorr_iso.nii.gz,"(180, 240, 170)",1.0,1494.0,"(180, 250, 170)"
/data-10tb/shared/skull/train-3d-iso/IXI/IXI555-Guys-1074-T1.anat_T1_biascorr_iso.nii.gz,"(180, 240, 170)",1.0,1494.0,"(180, 250, 170)"
/data-10tb/shared/skull/train-3d-iso/IXI/IXI533-Guys-1066-T1.anat_T1_biascorr_iso.nii.gz,"(180, 240, 170)",1.0,1494.0,"(180, 250, 170)"
/data-10tb/shared/skull/train-3d-iso/IXI/IXI084-Guys-0741-T1.anat_T1_biascorr_iso.nii.gz,"(180, 240, 170)",1.0,1494.0,"(180, 250, 170)"
/data-10tb/shared/skull/train-3d-iso/IXI/IXI212-HH-1643-T1.anat_T1_biascorr_brain_mask_iso.nii.gz,"(180, 240, 170)",1.0,1494.0,"(180, 250, 170)"
/data-10tb/shared/skull/train-3d-iso/IXI/IXI531-Guys-1057-T1.anat_T1_iso.nii.gz,"(180, 240, 170)",1.0,1494.0,"(180, 250, 170)"
/data-10tb/shared/skull/train-3d-iso/IXI/IXI486-Guys-1005-T1.anat_T1_iso.nii.gz,"(180, 240, 170)",1.0,1494.0,"(180, 250, 170)"
/data-10tb/shared/skull/train-3d-iso/IXI/IXI258-HH-1769-T1.anat_T1_iso.nii.gz,"(180, 240, 170)",1.0,1494.0,"(180, 250, 170)"
/data-10tb/shared/skull/train-3d-iso/IXI/IXI648-Guys-1107-T1.anat_T1_iso.nii.gz,"(180, 240, 170)",1.0,1494.0,"(180, 250, 170)"
/data-10tb/shared/skull/train-3d-iso/IXI/IXI319-Guys-0901-T1.anat_T1_biascorr_iso.nii.gz,"(180, 240, 170)",1.0,1494.0,"(180, 250, 170)"
/data-10tb/shared/skull/train-3d-iso/IXI/IXI484-HH-2179-T1.anat_T1_biascorr_brain_mask_iso.nii.gz,"(180, 240, 170)",1.0,1494.0,"(180, 250, 170)"
/data-10tb/shared/skull/train-3d-iso/IXI/IXI351-Guys-0914-T1.anat_T1_iso.nii.gz,"(180, 240, 170)",1.0,1494.0,"(180, 250, 170)"
/data-10tb/shared/skull/train-3d-iso/IXI/IXI160-HH-1637-T1.anat_T1_biascorr_brain_mask_iso.nii.gz,"(180, 240, 170)",1.0,1494.0,"(180, 250, 170)"
/data-10tb/shared/skull/train-3d-iso/IXI/IXI051-HH-1328-T1.anat_T1_biascorr_brain_mask_iso.nii.gz,"(180, 240, 170)",1.0,1494.0,"(180, 250, 170)"
/data-10tb/shared/skull/train-3d-iso/IXI/IXI108-Guys-0865-T1.anat_T1_biascorr_iso.nii.gz,"(180, 240, 170)",1.0,1494.0,"(180, 250, 170)"
/data-10tb/shared/skull/train-3d-iso/IXI/IXI318-Guys-0895-T1.anat_T1_biascorr_brain_mask_iso.nii.gz,"(180, 240, 170)",1.0,1494.0,"(180, 250, 170)"
/data-10tb/shared/skull/train-3d-iso/IXI/IXI169-Guys-0842-T1.anat_T1_biascorr_brain_mask_iso.nii.gz,"(180, 240, 170)",1.0,1494.0,"(180, 250, 170)"
/data-10tb/shared/skull/train-3d-iso/IXI/IXI185-Guys-0795-T1.anat_T1_biascorr_brain_mask_iso.nii.gz,"(180, 240, 170)",1.0,1494.0,"(180, 250, 170)"
/data-10tb/shared/skull/train-3d-iso/IXI/IXI488-Guys-1015-T1.anat_T1_iso.nii.gz,"(180, 240, 170)",1.0,1494.0,"(180, 250, 170)"
/data-10tb/shared/skull/train-3d-iso/IXI/IXI175-HH-1570-T1.anat_T1_iso.nii.gz,"(180, 240, 170)",1.0,1494.0,"(180, 250, 170)"
/data-10tb/shared/skull/train-3d-iso/IXI/IXI383-HH-2099-T1.anat_T1_iso.nii.gz,"(180, 240, 170)",1.0,1494.0,"(180, 250, 170)"
/data-10tb/shared/skull/train-3d-iso/IXI/IXI320-Guys-0902-T1.anat_T1_iso.nii.gz,"(180, 240, 170)",1.0,1494.0,"(180, 250, 170)"
/data-10tb/shared/skull/train-3d-iso/IXI/IXI254-HH-1705-T1.anat_T1_biascorr_iso.nii.gz,"(180, 240, 170)",1.0,1494.0,"(180, 250, 170)"
/data-10tb/shared/skull/train-3d-iso/IXI/IXI481-HH-2175-T1.anat_T1_biascorr_brain_mask_iso.nii.gz,"(180, 240, 170)",1.0,1494.0,"(180, 250, 170)"
/data-10tb/shared/skull/train-3d-iso/IXI/IXI107-Guys-0761-T1.anat_T1_biascorr_brain_mask_iso.nii.gz,"(180, 240, 170)",1.0,1494.0,"(180, 250, 170)"
/data-10tb/shared/skull/train-3d-iso/IXI/IXI390-Guys-0931-T1.anat_T1_iso.nii.gz,"(180, 240, 170)",1.0,1494.0,"(180, 250, 170)"
/data-10tb/shared/skull/train-3d-iso/IXI/IXI643-HH-2787-T1.anat_T1_iso.nii.gz,"(180, 240, 170)",1.0,1494.0,"(180, 250, 170)"
/data-10tb/shared/skull/train-3d-iso/IXI/IXI107-Guys-0761-T1.anat_T1_biascorr_iso.nii.gz,"(180, 240, 170)",1.0,1494.0,"(180, 250, 170)"
/data-10tb/shared/skull/train-3d-iso/IXI/IXI403-Guys-0965-T1.anat_T1_biascorr_iso.nii.gz,"(180, 240, 170)",1.0,1494.0,"(180, 250, 170)"
/data-10tb/shared/skull/train-3d-iso/IXI/IXI325-Guys-0911-T1.anat_T1_biascorr_iso.nii.gz,"(180, 240, 170)",1.0,1494.0,"(180, 250, 170)"
/data-10tb/shared/skull/train-3d-iso/IXI/IXI375-Guys-0925-T1.anat_T1_biascorr_brain_mask_iso.nii.gz,"(180, 240, 170)",1.0,1494.0,"(180, 250, 170)"
/data-10tb/shared/skull/train-3d-iso/IXI/IXI211-HH-1568-T1.anat_T1_iso.nii.gz,"(180, 240, 170)",1.0,1494.0,"(180, 250, 170)"
/data-10tb/shared/skull/train-3d-iso/IXI/IXI591-Guys-1084-T1.anat_T1_iso.nii.gz,"(180, 240, 170)",1.0,1494.0,"(180, 250, 170)"
/data-10tb/shared/skull/train-3d-iso/IXI/IXI348-Guys-0910-T1.anat_T1_iso.nii.gz,"(180, 240, 170)",1.0,1494.0,"(180, 250, 170)"
/data-10tb/shared/skull/train-3d-iso/IXI/IXI251-Guys-1055-T1.anat_T1_iso.nii.gz,"(180, 240, 170)",1.0,1494.0,"(180, 250, 170)"
/data-10tb/shared/skull/train-3d-iso/IXI/IXI585-Guys-1130-T1.anat_T1_biascorr_iso.nii.gz,"(180, 240, 170)",1.0,1494.0,"(180, 250, 170)"
/data-10tb/shared/skull/train-3d-iso/IXI/IXI544-HH-2395-T1.anat_T1_iso.nii.gz,"(180, 240, 170)",1.0,1494.0,"(180, 250, 170)"
/data-10tb/shared/skull/train-3d-iso/IXI/IXI643-HH-2787-T1.anat_T1_biascorr_iso.nii.gz,"(180, 240, 170)",1.0,1494.0,"(180, 250, 170)"
/data-10tb/shared/skull/train-3d-iso/IXI/IXI191-Guys-0801-T1.anat_T1_biascorr_brain_mask_iso.nii.gz,"(180, 240, 170)",1.0,1494.0,"(180, 250, 170)"
/data-10tb/shared/skull/train-3d-iso/IXI/IXI392-Guys-1064-T1.anat_T1_biascorr_brain_mask_iso.nii.gz,"(180, 240, 170)",1.0,1494.0,"(180, 250, 170)"
/data-10tb/shared/skull/train-3d-iso/IXI/IXI039-HH-1261-T1.anat_T1_biascorr_brain_mask_iso.nii.gz,"(180, 240, 170)",1.0,1494.0,"(180, 250, 170)"
/data-10tb/shared/skull/train-3d-iso/IXI/IXI358-Guys-0919-T1.anat_T1_biascorr_brain_mask_iso.nii.gz,"(180, 240, 170)",1.0,1494.0,"(180, 250, 170)"
/data-10tb/shared/skull/train-3d-iso/IXI/IXI511-HH-2238-T1.anat_T1_iso.nii.gz,"(180, 240, 170)",1.0,1494.0,"(180, 250, 170)"
/data-10tb/shared/skull/train-3d-iso/IXI/IXI436-HH-2153-T1.anat_T1_iso.nii.gz,"(180, 240, 170)",1.0,1494.0,"(180, 250, 170)"
/data-10tb/shared/skull/train-3d-iso/IXI/IXI073-Guys-0755-T1.anat_T1_biascorr_brain_mask_iso.nii.gz,"(180, 240, 170)",1.0,1494.0,"(180, 250, 170)"
/data-10tb/shared/skull/train-3d-iso/IXI/IXI100-Guys-0747-T1.anat_T1_biascorr_brain_mask_iso.nii.gz,"(180, 240, 170)",1.0,1494.0,"(180, 250, 170)"
/data-10tb/shared/skull/train-3d-iso/IXI/IXI296-HH-1970-T1.anat_T1_iso.nii.gz,"(180, 240, 170)",1.0,1494.0,"(180, 250, 170)"
/data-10tb/shared/skull/train-3d-iso/IXI/IXI237-Guys-1049-T1.anat_T1_biascorr_brain_mask_iso.nii.gz,"(180, 240, 170)",1.0,1494.0,"(180, 250, 170)"
/data-10tb/shared/skull/train-3d-iso/IXI/IXI460-Guys-0999-T1.anat_T1_iso.nii.gz,"(180, 240, 170)",1.0,1494.0,"(180, 250, 170)"
/data-10tb/shared/skull/train-3d-iso/IXI/IXI180-HH-1605-T1.anat_T1_biascorr_brain_mask_iso.nii.gz,"(180, 240, 170)",1.0,1494.0,"(180, 250, 170)"
/data-10tb/shared/skull/train-3d-iso/IXI/IXI387-HH-2101-T1.anat_T1_biascorr_iso.nii.gz,"(180, 240, 170)",1.0,1494.0,"(180, 250, 170)"
/data-10tb/shared/skull/train-3d-iso/IXI/IXI227-Guys-0813-T1.anat_T1_iso.nii.gz,"(180, 240, 170)",1.0,1494.0,"(180, 250, 170)"
/data-10tb/shared/skull/train-3d-iso/IXI/IXI362-HH-2051-T1.anat_T1_iso.nii.gz,"(180, 240, 170)",1.0,1494.0,"(180, 250, 170)"
/data-10tb/shared/skull/train-3d-iso/IXI/IXI143-Guys-0785-T1.anat_T1_biascorr_brain_mask_iso.nii.gz,"(180, 240, 170)",1.0,1494.0,"(180, 250, 170)"
/data-10tb/shared/skull/train-3d-iso/IXI/IXI199-Guys-0802-T1.anat_T1_biascorr_iso.nii.gz,"(180, 240, 170)",1.0,1494.0,"(180, 250, 170)"
/data-10tb/shared/skull/train-3d-iso/IXI/IXI546-HH-2450-T1.anat_T1_biascorr_iso.nii.gz,"(180, 240, 170)",1.0,1494.0,"(180, 250, 170)"
/data-10tb/shared/skull/train-3d-iso/IXI/IXI468-Guys-0985-T1.anat_T1_biascorr_iso.nii.gz,"(180, 240, 170)",1.0,1494.0,"(180, 250, 170)"
/data-10tb/shared/skull/train-3d-iso/IXI/IXI057-HH-1342-T1.anat_T1_iso.nii.gz,"(180, 240, 170)",1.0,1494.0,"(180, 250, 170)"
/data-10tb/shared/skull/train-3d-iso/IXI/IXI386-HH-2077-T1.anat_T1_iso.nii.gz,"(180, 240, 170)",1.0,1494.0,"(180, 250, 170)"
/data-10tb/shared/skull/train-3d-iso/IXI/IXI239-HH-2296-T1.anat_T1_iso.nii.gz,"(180, 240, 170)",1.0,1494.0,"(180, 250, 170)"
/data-10tb/shared/skull/train-3d-iso/IXI/IXI240-Guys-0834-T1.anat_T1_biascorr_brain_mask_iso.nii.gz,"(180, 240, 170)",1.0,1494.0,"(180, 250, 170)"
/data-10tb/shared/skull/train-3d-iso/IXI/IXI136-HH-1452-T1.anat_T1_biascorr_brain_mask_iso.nii.gz,"(180, 240, 170)",1.0,1494.0,"(180, 250, 170)"
/data-10tb/shared/skull/train-3d-iso/IXI/IXI399-Guys-0966-T1.anat_T1_biascorr_brain_mask_iso.nii.gz,"(180, 240, 170)",1.0,1494.0,"(180, 250, 170)"
/data-10tb/shared/skull/train-3d-iso/IXI/IXI205-HH-1649-T1.anat_T1_biascorr_brain_mask_iso.nii.gz,"(180, 240, 170)",1.0,1494.0,"(180, 250, 170)"
/data-10tb/shared/skull/train-3d-iso/IXI/IXI084-Guys-0741-T1.anat_T1_biascorr_brain_mask_iso.nii.gz,"(180, 240, 170)",1.0,1494.0,"(180, 250, 170)"
/data-10tb/shared/skull/train-3d-iso/IXI/IXI403-Guys-0965-T1.anat_T1_iso.nii.gz,"(180, 240, 170)",1.0,1494.0,"(180, 250, 170)"
/data-10tb/shared/skull/train-3d-iso/IXI/IXI110-Guys-0733-T1.anat_T1_biascorr_brain_mask_iso.nii.gz,"(180, 240, 170)",1.0,1494.0,"(180, 250, 170)"
/data-10tb/shared/skull/train-3d-iso/IXI/IXI308-Guys-0884-T1.anat_T1_biascorr_brain_mask_iso.nii.gz,"(180, 240, 170)",1.0,1494.0,"(180, 250, 170)"
/data-10tb/shared/skull/train-3d-iso/IXI/IXI260-HH-1805-T1.anat_T1_biascorr_brain_mask_iso.nii.gz,"(180, 240, 170)",1.0,1494.0,"(180, 250, 170)"
/data-10tb/shared/skull/train-3d-iso/IXI/IXI142-Guys-0786-T1.anat_T1_iso.nii.gz,"(180, 240, 170)",1.0,1494.0,"(180, 250, 170)"
/data-10tb/shared/skull/train-3d-iso/IXI/IXI503-Guys-1021-T1.anat_T1_iso.nii.gz,"(180, 240, 170)",1.0,1494.0,"(180, 250, 170)"
/data-10tb/shared/skull/train-3d-iso/IXI/IXI528-Guys-1073-T1.anat_T1_biascorr_brain_mask_iso.nii.gz,"(180, 240, 170)",1.0,1494.0,"(180, 250, 170)"
/data-10tb/shared/skull/train-3d-iso/IXI/IXI183-Guys-0791-T1.anat_T1_iso.nii.gz,"(180, 240, 170)",1.0,1494.0,"(180, 250, 170)"
/data-10tb/shared/skull/train-3d-iso/IXI/IXI633-HH-2689-T1.anat_T1_biascorr_iso.nii.gz,"(180, 240, 170)",1.0,1494.0,"(180, 250, 170)"
/data-10tb/shared/skull/train-3d-iso/IXI/IXI552-Guys-1063-T1.anat_T1_iso.nii.gz,"(180, 240, 170)",1.0,1494.0,"(180, 250, 170)"
/data-10tb/shared/skull/train-3d-iso/IXI/IXI264-Guys-0854-T1.anat_T1_biascorr_brain_mask_iso.nii.gz,"(180, 240, 170)",1.0,1494.0,"(180, 250, 170)"
/data-10tb/shared/skull/train-3d-iso/IXI/IXI174-HH-1571-T1.anat_T1_iso.nii.gz,"(180, 240, 170)",1.0,1494.0,"(180, 250, 170)"
/data-10tb/shared/skull/train-3d-iso/IXI/IXI262-HH-1861-T1.anat_T1_biascorr_iso.nii.gz,"(180, 240, 170)",1.0,1494.0,"(180, 250, 170)"
/data-10tb/shared/skull/train-3d-iso/IXI/IXI094-HH-1355-T1.anat_T1_biascorr_iso.nii.gz,"(180, 240, 170)",1.0,1494.0,"(180, 250, 170)"
/data-10tb/shared/skull/train-3d-iso/IXI/IXI248-HH-1972-T1.anat_T1_biascorr_brain_mask_iso.nii.gz,"(180, 240, 170)",1.0,1494.0,"(180, 250, 170)"
/data-10tb/shared/skull/train-3d-iso/IXI/IXI401-Guys-0978-T1.anat_T1_iso.nii.gz,"(180, 240, 170)",1.0,1494.0,"(180, 250, 170)"
/data-10tb/shared/skull/train-3d-iso/IXI/IXI043-Guys-0714-T1.anat_T1_biascorr_brain_mask_iso.nii.gz,"(180, 240, 170)",1.0,1494.0,"(180, 250, 170)"
/data-10tb/shared/skull/train-3d-iso/IXI/IXI450-Guys-1093-T1.anat_T1_biascorr_brain_mask_iso.nii.gz,"(180, 240, 170)",1.0,1494.0,"(180, 250, 170)"
/data-10tb/shared/skull/train-3d-iso/IXI/IXI072-HH-2324-T1.anat_T1_biascorr_iso.nii.gz,"(180, 240, 170)",1.0,1494.0,"(180, 250, 170)"
/data-10tb/shared/skull/train-3d-iso/IXI/IXI227-Guys-0813-T1.anat_T1_biascorr_iso.nii.gz,"(180, 240, 170)",1.0,1494.0,"(180, 250, 170)"
/data-10tb/shared/skull/train-3d-iso/IXI/IXI321-Guys-0903-T1.anat_T1_iso.nii.gz,"(180, 240, 170)",1.0,1494.0,"(180, 250, 170)"
/data-10tb/shared/skull/train-3d-iso/IXI/IXI200-Guys-0812-T1.anat_T1_biascorr_iso.nii.gz,"(180, 240, 170)",1.0,1494.0,"(180, 250, 170)"
/data-10tb/shared/skull/train-3d-iso/IXI/IXI313-HH-2241-T1.anat_T1_biascorr_iso.nii.gz,"(180, 240, 170)",1.0,1494.0,"(180, 250, 170)"
/data-10tb/shared/skull/train-3d-iso/IXI/IXI550-Guys-1069-T1.anat_T1_biascorr_brain_mask_iso.nii.gz,"(180, 240, 170)",1.0,1494.0,"(180, 250, 170)"
/data-10tb/shared/skull/train-3d-iso/IXI/IXI594-Guys-1089-T1.anat_T1_iso.nii.gz,"(180, 240, 170)",1.0,1494.0,"(180, 250, 170)"
/data-10tb/shared/skull/train-3d-iso/IXI/IXI422-Guys-1071-T1.anat_T1_biascorr_iso.nii.gz,"(180, 240, 170)",1.0,1494.0,"(180, 250, 170)"
/data-10tb/shared/skull/train-3d-iso/IXI/IXI560-Guys-1070-T1.anat_T1_biascorr_iso.nii.gz,"(180, 240, 170)",1.0,1494.0,"(180, 250, 170)"
/data-10tb/shared/skull/train-3d-iso/IXI/IXI295-HH-1814-T1.anat_T1_iso.nii.gz,"(180, 240, 170)",1.0,1494.0,"(180, 250, 170)"
/data-10tb/shared/skull/train-3d-iso/IXI/IXI236-Guys-0817-T1.anat_T1_biascorr_iso.nii.gz,"(180, 240, 170)",1.0,1494.0,"(180, 250, 170)"
/data-10tb/shared/skull/train-3d-iso/IXI/IXI031-Guys-0797-T1.anat_T1_iso.nii.gz,"(180, 240, 170)",1.0,1494.0,"(180, 250, 170)"
/data-10tb/shared/skull/train-3d-iso/IXI/IXI515-HH-2377-T1.anat_T1_biascorr_iso.nii.gz,"(180, 240, 170)",1.0,1494.0,"(180, 250, 170)"
/data-10tb/shared/skull/train-3d-iso/IXI/IXI537-HH-2378-T1.anat_T1_biascorr_brain_mask_iso.nii.gz,"(180, 240, 170)",1.0,1494.0,"(180, 250, 170)"
/data-10tb/shared/skull/train-3d-iso/IXI/IXI589-Guys-1080-T1.anat_T1_biascorr_brain_mask_iso.nii.gz,"(180, 240, 170)",1.0,1494.0,"(180, 250, 170)"
/data-10tb/shared/skull/train-3d-iso/IXI/IXI627-Guys-1103-T1.anat_T1_biascorr_brain_mask_iso.nii.gz,"(180, 240, 170)",1.0,1494.0,"(180, 250, 170)"
/data-10tb/shared/skull/train-3d-iso/IXI/IXI089-Guys-0757-T1.anat_T1_iso.nii.gz,"(180, 240, 170)",1.0,1494.0,"(180, 250, 170)"
/data-10tb/shared/skull/train-3d-iso/IXI/IXI384-HH-2100-T1.anat_T1_biascorr_brain_mask_iso.nii.gz,"(180, 240, 170)",1.0,1494.0,"(180, 250, 170)"
/data-10tb/shared/skull/train-3d-iso/IXI/IXI048-HH-1326-T1.anat_T1_iso.nii.gz,"(180, 240, 170)",1.0,1494.0,"(180, 250, 170)"
/data-10tb/shared/skull/train-3d-iso/IXI/IXI446-HH-2325-T1.anat_T1_biascorr_iso.nii.gz,"(180, 240, 170)",1.0,1494.0,"(180, 250, 170)"
/data-10tb/shared/skull/train-3d-iso/IXI/IXI401-Guys-0978-T1.anat_T1_biascorr_iso.nii.gz,"(180, 240, 170)",1.0,1494.0,"(180, 250, 170)"
/data-10tb/shared/skull/train-3d-iso/IXI/IXI444-HH-2270-T1.anat_T1_biascorr_brain_mask_iso.nii.gz,"(180, 240, 170)",1.0,1494.0,"(180, 250, 170)"
/data-10tb/shared/skull/train-3d-iso/IXI/IXI419-Guys-1027-T1.anat_T1_iso.nii.gz,"(180, 240, 170)",1.0,1494.0,"(180, 250, 170)"
/data-10tb/shared/skull/train-3d-iso/IXI/IXI397-Guys-0953-T1.anat_T1_biascorr_brain_mask_iso.nii.gz,"(180, 240, 170)",1.0,1494.0,"(180, 250, 170)"
/data-10tb/shared/skull/train-3d-iso/IXI/IXI274-HH-2294-T1.anat_T1_biascorr_brain_mask_iso.nii.gz,"(180, 240, 170)",1.0,1494.0,"(180, 250, 170)"
/data-10tb/shared/skull/train-3d-iso/IXI/IXI379-Guys-0943-T1.anat_T1_biascorr_brain_mask_iso.nii.gz,"(180, 240, 170)",1.0,1494.0,"(180, 250, 170)"
/data-10tb/shared/skull/train-3d-iso/IXI/IXI185-Guys-0795-T1.anat_T1_iso.nii.gz,"(180, 240, 170)",1.0,1494.0,"(180, 250, 170)"
/data-10tb/shared/skull/train-3d-iso/IXI/IXI450-Guys-1093-T1.anat_T1_iso.nii.gz,"(180, 240, 170)",1.0,1494.0,"(180, 250, 170)"
/data-10tb/shared/skull/train-3d-iso/IXI/IXI640-Guys-1106-T1.anat_T1_iso.nii.gz,"(180, 240, 170)",1.0,1494.0,"(180, 250, 170)"
/data-10tb/shared/skull/train-3d-iso/IXI/IXI248-HH-1972-T1.anat_T1_iso.nii.gz,"(180, 240, 170)",1.0,1494.0,"(180, 250, 170)"
/data-10tb/shared/skull/train-3d-iso/IXI/IXI153-Guys-0782-T1.anat_T1_biascorr_iso.nii.gz,"(180, 240, 170)",1.0,1494.0,"(180, 250, 170)"
/data-10tb/shared/skull/train-3d-iso/IXI/IXI040-Guys-0724-T1.anat_T1_biascorr_iso.nii.gz,"(180, 240, 170)",1.0,1494.0,"(180, 250, 170)"
/data-10tb/shared/skull/train-3d-iso/IXI/IXI408-Guys-0962-T1.anat_T1_biascorr_iso.nii.gz,"(180, 240, 170)",1.0,1494.0,"(180, 250, 170)"
/data-10tb/shared/skull/train-3d-iso/IXI/IXI313-HH-2241-T1.anat_T1_biascorr_brain_mask_iso.nii.gz,"(180, 240, 170)",1.0,1494.0,"(180, 250, 170)"
/data-10tb/shared/skull/train-3d-iso/IXI/IXI180-HH-1605-T1.anat_T1_biascorr_iso.nii.gz,"(180, 240, 170)",1.0,1494.0,"(180, 250, 170)"
/data-10tb/shared/skull/train-3d-iso/IXI/IXI329-HH-1908-T1.anat_T1_iso.nii.gz,"(180, 240, 170)",1.0,1494.0,"(180, 250, 170)"
/data-10tb/shared/skull/train-3d-iso/IXI/IXI627-Guys-1103-T1.anat_T1_biascorr_iso.nii.gz,"(180, 240, 170)",1.0,1494.0,"(180, 250, 170)"
/data-10tb/shared/skull/train-3d-iso/IXI/IXI453-HH-2214-T1.anat_T1_iso.nii.gz,"(180, 240, 170)",1.0,1494.0,"(180, 250, 170)"
/data-10tb/shared/skull/train-3d-iso/IXI/IXI015-HH-1258-T1.anat_T1_iso.nii.gz,"(180, 240, 170)",1.0,1494.0,"(180, 250, 170)"
/data-10tb/shared/skull/train-3d-iso/IXI/IXI603-HH-2701-T1.anat_T1_biascorr_iso.nii.gz,"(180, 240, 170)",1.0,1494.0,"(180, 250, 170)"
/data-10tb/shared/skull/train-3d-iso/IXI/IXI205-HH-1649-T1.anat_T1_biascorr_iso.nii.gz,"(180, 240, 170)",1.0,1494.0,"(180, 250, 170)"
/data-10tb/shared/skull/train-3d-iso/IXI/IXI499-Guys-1004-T1.anat_T1_iso.nii.gz,"(180, 240, 170)",1.0,1494.0,"(180, 250, 170)"
/data-10tb/shared/skull/train-3d-iso/IXI/IXI173-HH-1590-T1.anat_T1_biascorr_brain_mask_iso.nii.gz,"(180, 240, 170)",1.0,1494.0,"(180, 250, 170)"
/data-10tb/shared/skull/train-3d-iso/IXI/IXI335-HH-1906-T1.anat_T1_biascorr_iso.nii.gz,"(180, 240, 170)",1.0,1494.0,"(180, 250, 170)"
/data-10tb/shared/skull/train-3d-iso/IXI/IXI205-HH-1649-T1.anat_T1_iso.nii.gz,"(180, 240, 170)",1.0,1494.0,"(180, 250, 170)"
/data-10tb/shared/skull/train-3d-iso/IXI/IXI030-Guys-0708-T1.anat_T1_iso.nii.gz,"(180, 240, 170)",1.0,1494.0,"(180, 250, 170)"
/data-10tb/shared/skull/train-3d-iso/IXI/IXI140-Guys-0787-T1.anat_T1_iso.nii.gz,"(180, 240, 170)",1.0,1494.0,"(180, 250, 170)"
/data-10tb/shared/skull/train-3d-iso/IXI/IXI416-Guys-1051-T1.anat_T1_iso.nii.gz,"(180, 240, 170)",1.0,1494.0,"(180, 250, 170)"
/data-10tb/shared/skull/train-3d-iso/IXI/IXI325-Guys-0911-T1.anat_T1_iso.nii.gz,"(180, 240, 170)",1.0,1494.0,"(180, 250, 170)"
/data-10tb/shared/skull/train-3d-iso/IXI/IXI399-Guys-0966-T1.anat_T1_iso.nii.gz,"(180, 240, 170)",1.0,1494.0,"(180, 250, 170)"
/data-10tb/shared/skull/train-3d-iso/IXI/IXI327-HH-1999-T1.anat_T1_biascorr_iso.nii.gz,"(180, 240, 170)",1.0,1494.0,"(180, 250, 170)"
/data-10tb/shared/skull/train-3d-iso/IXI/IXI443-HH-2215-T1.anat_T1_biascorr_brain_mask_iso.nii.gz,"(180, 240, 170)",1.0,1494.0,"(180, 250, 170)"
/data-10tb/shared/skull/train-3d-iso/IXI/IXI549-Guys-1046-T1.anat_T1_iso.nii.gz,"(180, 240, 170)",1.0,1494.0,"(180, 250, 170)"
/data-10tb/shared/skull/train-3d-iso/IXI/IXI029-Guys-0829-T1.anat_T1_iso.nii.gz,"(180, 240, 170)",1.0,1494.0,"(180, 250, 170)"
/data-10tb/shared/skull/train-3d-iso/IXI/IXI643-HH-2787-T1.anat_T1_biascorr_brain_mask_iso.nii.gz,"(180, 240, 170)",1.0,1494.0,"(180, 250, 170)"
